date,open,high,low,close,volume,average,barCount
2025-08-26 10:03:00-04:00,225.08,225.28,225.01,225.28,68370.0,225.15,396
2025-08-26 10:04:00-04:00,225.25,225.45,225.23,225.42,126507.0,225.341,644
2025-08-26 10:05:00-04:00,225.42,225.53,225.21,225.52,114965.0,225.406,645
2025-08-26 10:06:00-04:00,225.52,225.54,225.2,225.22,93102.0,225.347,522
2025-08-26 10:07:00-04:00,225.23,225.41,225.14,225.37,98544.0,225.29,597
2025-08-26 10:08:00-04:00,225.35,225.55,225.28,225.53,97360.0,225.439,584
2025-08-26 10:09:00-04:00,225.52,225.58,225.39,225.5,56556.0,225.505,335
2025-08-26 10:10:00-04:00,225.5,225.65,225.44,225.53,58595.0,225.533,350
2025-08-26 10:11:00-04:00,225.51,225.55,225.32,225.36,68483.0,225.462,385
2025-08-26 10:12:00-04:00,225.37,225.48,225.28,225.4,67445.0,225.381,411
2025-08-26 10:13:00-04:00,225.4,225.5,225.3,225.5,50324.0,225.389,278
2025-08-26 10:14:00-04:00,225.5,225.74,225.48,225.72,60090.0,225.636,334
2025-08-26 10:15:00-04:00,225.72,225.96,225.69,225.96,98466.0,225.8,511
2025-08-26 10:16:00-04:00,225.95,226.0,225.82,225.88,90062.0,225.95,501
2025-08-26 10:17:00-04:00,225.87,226.06,225.86,226.04,98698.0,225.991,500
2025-08-26 10:18:00-04:00,226.04,226.1,225.91,226.09,75892.0,226.002,444
2025-08-26 10:19:00-04:00,226.07,226.18,226.0,226.04,89038.0,226.105,437
2025-08-26 10:20:00-04:00,226.06,226.23,225.99,226.04,60619.0,226.1,301
2025-08-26 10:21:00-04:00,226.04,226.12,225.92,226.08,50241.0,226.03,261
2025-08-26 10:22:00-04:00,226.07,226.3,226.07,226.26,68616.0,226.202,363
2025-08-26 10:23:00-04:00,226.26,226.36,226.25,226.28,56541.0,226.305,330
2025-08-26 10:24:00-04:00,226.28,226.38,226.27,226.35,45465.0,226.336,268
2025-08-26 10:25:00-04:00,226.34,226.36,226.23,226.29,53504.0,226.3,264
2025-08-26 10:26:00-04:00,226.29,226.36,226.23,226.36,36389.0,226.283,218
2025-08-26 10:27:00-04:00,226.35,226.48,226.3,226.4,48217.0,226.41,232
2025-08-26 10:28:00-04:00,226.4,226.48,226.36,226.42,39860.0,226.418,207
2025-08-26 10:29:00-04:00,226.43,226.51,226.25,226.5,70098.0,226.387,416
2025-08-26 10:30:00-04:00,226.51,226.55,226.38,226.38,63592.0,226.498,341
2025-08-26 10:31:00-04:00,226.4,226.49,226.28,226.4,47699.0,226.386,253
2025-08-26 10:32:00-04:00,226.41,226.43,226.32,226.36,49728.0,226.367,257
2025-08-26 10:33:00-04:00,226.37,226.43,226.34,226.41,30976.0,226.389,207
2025-08-26 10:34:00-04:00,226.41,226.49,226.37,226.4,44048.0,226.428,294
2025-08-26 10:35:00-04:00,226.4,226.55,226.39,226.46,56387.0,226.471,310
2025-08-26 10:36:00-04:00,226.49,226.55,226.48,226.5,55497.0,226.506,353
2025-08-26 10:37:00-04:00,226.53,226.67,226.52,226.66,63169.0,226.614,340
2025-08-26 10:38:00-04:00,226.66,226.73,226.56,226.67,63109.0,226.651,254
2025-08-26 10:39:00-04:00,226.67,226.75,226.6,226.67,56275.0,226.658,257
2025-08-26 10:40:00-04:00,226.66,226.7,226.54,226.66,52580.0,226.611,265
2025-08-26 10:41:00-04:00,226.67,226.76,226.47,226.52,76877.0,226.629,362
2025-08-26 10:42:00-04:00,226.52,226.7,226.45,226.67,37964.0,226.555,223
2025-08-26 10:43:00-04:00,226.67,226.69,226.6,226.68,27456.0,226.647,159
2025-08-26 10:44:00-04:00,226.68,226.92,226.64,226.89,69594.0,226.797,376
2025-08-26 10:45:00-04:00,226.89,226.92,226.61,226.72,55340.0,226.738,279
2025-08-26 10:46:00-04:00,226.72,226.74,226.6,226.73,44186.0,226.685,271
2025-08-26 10:47:00-04:00,226.74,226.81,226.67,226.81,37959.0,226.736,261
2025-08-26 10:48:00-04:00,226.81,226.89,226.73,226.75,34447.0,226.828,211
2025-08-26 10:49:00-04:00,226.74,226.75,226.66,226.73,26734.0,226.699,161
2025-08-26 10:50:00-04:00,226.73,226.79,226.72,226.78,27797.0,226.759,190
2025-08-26 10:51:00-04:00,226.77,226.92,226.77,226.87,43327.0,226.852,231
2025-08-26 10:52:00-04:00,226.88,226.98,226.82,226.96,51242.0,226.905,265
2025-08-26 10:53:00-04:00,226.96,226.97,226.9,226.95,40310.0,226.941,225
2025-08-26 10:54:00-04:00,226.95,227.04,226.92,226.97,59852.0,226.987,249
2025-08-26 10:55:00-04:00,226.97,227.08,226.92,227.08,47312.0,226.99,208
2025-08-26 10:56:00-04:00,227.07,227.07,226.96,226.96,51368.0,227.007,304
2025-08-26 10:57:00-04:00,226.97,227.08,226.93,227.06,56832.0,227.002,276
2025-08-26 10:58:00-04:00,227.04,227.04,226.79,226.8,49666.0,226.931,249
2025-08-26 10:59:00-04:00,226.8,226.8,226.6,226.62,76889.0,226.683,305
2025-08-26 11:00:00-04:00,226.63,226.74,226.6,226.7,48159.0,226.671,264
2025-08-26 11:01:00-04:00,226.7,226.9,226.7,226.9,20108.0,226.812,126
2025-08-26 11:02:00-04:00,226.9,226.91,226.82,226.87,29388.0,226.862,182
2025-08-26 11:03:00-04:00,226.87,226.91,226.81,226.86,34397.0,226.862,165
2025-08-26 11:04:00-04:00,226.87,226.9,226.79,226.88,23928.0,226.845,127
2025-08-26 11:05:00-04:00,226.88,226.95,226.86,226.95,32645.0,226.902,148
2025-08-26 11:06:00-04:00,226.93,226.95,226.84,226.94,25727.0,226.893,165
2025-08-26 11:07:00-04:00,226.94,227.0,226.93,226.99,26272.0,226.97,142
2025-08-26 11:08:00-04:00,226.97,227.04,226.93,226.94,46156.0,227.0,199
2025-08-26 11:09:00-04:00,226.94,227.11,226.93,227.04,53282.0,227.05,256
2025-08-26 11:10:00-04:00,227.04,227.1,226.9,226.96,49257.0,227.003,218
2025-08-26 11:11:00-04:00,226.96,226.98,226.88,226.93,39771.0,226.934,261
2025-08-26 11:12:00-04:00,226.93,226.97,226.88,226.92,28319.0,226.919,199
2025-08-26 11:13:00-04:00,226.93,226.97,226.88,226.91,25461.0,226.915,169
2025-08-26 11:14:00-04:00,226.89,226.95,226.83,226.86,50005.0,226.86,239
2025-08-26 11:15:00-04:00,226.86,226.92,226.74,226.92,32889.0,226.855,218
2025-08-26 11:16:00-04:00,226.91,226.91,226.76,226.78,26432.0,226.826,195
2025-08-26 11:17:00-04:00,226.79,226.93,226.79,226.92,16928.0,226.868,140
2025-08-26 11:18:00-04:00,226.91,226.99,226.88,226.93,43401.0,226.941,179
2025-08-26 11:19:00-04:00,226.91,226.92,226.85,226.92,21224.0,226.882,151
2025-08-26 11:20:00-04:00,226.92,227.08,226.91,227.08,25605.0,226.976,150
2025-08-26 11:21:00-04:00,227.07,227.09,227.03,227.06,29676.0,227.055,219
2025-08-26 11:22:00-04:00,227.06,227.14,226.99,227.13,40136.0,227.059,244
2025-08-26 11:23:00-04:00,227.14,227.14,227.06,227.08,27175.0,227.095,147
2025-08-26 11:24:00-04:00,227.09,227.16,227.07,227.14,44457.0,227.124,195
2025-08-26 11:25:00-04:00,227.14,227.15,227.04,227.11,47572.0,227.106,263
2025-08-26 11:26:00-04:00,227.1,227.14,227.03,227.09,40164.0,227.079,167
2025-08-26 11:27:00-04:00,227.11,227.19,227.09,227.17,23787.0,227.152,147
2025-08-26 11:28:00-04:00,227.18,227.3,227.07,227.15,77125.0,227.191,358
2025-08-26 11:29:00-04:00,227.14,227.15,226.95,226.96,41025.0,227.043,210
2025-08-26 11:30:00-04:00,226.96,227.01,226.89,226.97,39666.0,226.95,229
2025-08-26 11:31:00-04:00,226.97,226.99,226.85,226.85,21720.0,226.911,124
2025-08-26 11:32:00-04:00,226.84,226.85,226.74,226.8,42730.0,226.803,231
2025-08-26 11:33:00-04:00,226.8,226.93,226.76,226.89,30834.0,226.835,167
2025-08-26 11:34:00-04:00,226.87,226.9,226.74,226.88,27501.0,226.828,191
2025-08-26 11:35:00-04:00,226.88,227.13,226.88,227.1,43376.0,227.027,216
2025-08-26 11:36:00-04:00,227.11,227.17,227.05,227.12,29742.0,227.109,174
2025-08-26 11:37:00-04:00,227.13,227.23,227.09,227.21,34203.0,227.173,156
2025-08-26 11:38:00-04:00,227.2,227.25,227.17,227.24,27904.0,227.214,179
2025-08-26 11:39:00-04:00,227.25,227.29,227.19,227.19,28938.0,227.252,160
2025-08-26 11:40:00-04:00,227.2,227.28,227.19,227.2,18537.0,227.237,114
2025-08-26 11:41:00-04:00,227.19,227.25,227.11,227.23,24108.0,227.197,136
2025-08-26 11:42:00-04:00,227.24,227.26,227.15,227.23,19928.0,227.204,93
2025-08-26 11:43:00-04:00,227.23,227.24,227.14,227.16,20719.0,227.178,120
2025-08-26 11:44:00-04:00,227.17,227.17,227.04,227.04,25910.0,227.127,190
2025-08-26 11:45:00-04:00,227.05,227.08,226.98,227.0,37424.0,227.041,128
2025-08-26 11:46:00-04:00,227.0,227.0,226.88,226.9,36586.0,226.922,178
2025-08-26 11:47:00-04:00,226.9,226.92,226.82,226.82,18212.0,226.89,120
2025-08-26 11:48:00-04:00,226.83,226.84,226.64,226.73,35043.0,226.736,206
2025-08-26 11:49:00-04:00,226.73,226.75,226.68,226.69,26707.0,226.72,171
2025-08-26 11:50:00-04:00,226.7,226.76,226.61,226.62,43550.0,226.705,221
2025-08-26 11:51:00-04:00,226.62,226.66,226.55,226.63,54593.0,226.604,249
2025-08-26 11:52:00-04:00,226.64,226.78,226.62,226.77,40894.0,226.678,241
2025-08-26 11:53:00-04:00,226.77,226.77,226.62,226.65,31829.0,226.704,181
2025-08-26 11:54:00-04:00,226.65,226.71,226.6,226.66,19751.0,226.647,124
2025-08-26 11:55:00-04:00,226.67,226.77,226.58,226.76,28231.0,226.654,188
2025-08-26 11:56:00-04:00,226.77,226.85,226.71,226.74,38796.0,226.802,221
2025-08-26 11:57:00-04:00,226.74,226.8,226.73,226.74,19342.0,226.764,127
2025-08-26 11:58:00-04:00,226.74,226.75,226.68,226.74,21236.0,226.716,138
2025-08-26 11:59:00-04:00,226.74,226.75,226.69,226.7,20857.0,226.72,120
2025-08-26 12:00:00-04:00,226.71,227.18,226.71,227.14,142894.0,227.02,837
2025-08-26 12:01:00-04:00,227.14,227.15,227.0,227.07,43025.0,227.054,264
2025-08-26 12:02:00-04:00,227.08,227.22,227.06,227.19,78011.0,227.171,366
2025-08-26 12:03:00-04:00,227.19,227.29,227.17,227.26,51754.0,227.224,281
2025-08-26 12:04:00-04:00,227.26,227.42,227.25,227.4,72921.0,227.355,326
2025-08-26 12:05:00-04:00,227.4,227.48,227.36,227.37,91068.0,227.422,479
2025-08-26 12:06:00-04:00,227.36,227.43,227.3,227.31,48381.0,227.357,284
2025-08-26 12:07:00-04:00,227.3,227.31,227.02,227.17,94785.0,227.145,411
2025-08-26 12:08:00-04:00,227.18,227.22,227.1,227.21,46156.0,227.155,210
2025-08-26 12:09:00-04:00,227.21,227.36,227.17,227.33,74475.0,227.245,353
2025-08-26 12:10:00-04:00,227.34,227.46,227.32,227.36,72501.0,227.389,333
2025-08-26 12:11:00-04:00,227.37,227.38,227.09,227.11,47455.0,227.243,296
2025-08-26 12:12:00-04:00,227.1,227.28,227.09,227.25,27940.0,227.194,171
2025-08-26 12:13:00-04:00,227.25,227.27,227.19,227.25,31346.0,227.226,181
2025-08-26 12:14:00-04:00,227.25,227.31,227.19,227.28,26055.0,227.262,133
2025-08-26 12:15:00-04:00,227.29,227.34,227.18,227.31,34753.0,227.246,188
2025-08-26 12:16:00-04:00,227.33,227.44,227.3,227.44,26878.0,227.371,153
2025-08-26 12:17:00-04:00,227.44,227.45,227.37,227.45,31546.0,227.403,185
2025-08-26 12:18:00-04:00,227.46,227.62,227.45,227.59,58063.0,227.534,246
2025-08-26 12:19:00-04:00,227.61,227.67,227.55,227.6,40473.0,227.615,196
2025-08-26 12:20:00-04:00,227.61,227.67,227.54,227.56,39004.0,227.596,186
2025-08-26 12:21:00-04:00,227.57,227.69,227.57,227.66,34121.0,227.637,171
2025-08-26 12:22:00-04:00,227.67,227.7,227.6,227.6,30685.0,227.665,147
2025-08-26 12:23:00-04:00,227.63,227.65,227.53,227.57,33641.0,227.596,171
2025-08-26 12:24:00-04:00,227.59,227.63,227.51,227.54,33654.0,227.566,165
2025-08-26 12:25:00-04:00,227.53,227.59,227.5,227.53,49683.0,227.544,283
2025-08-26 12:26:00-04:00,227.53,227.56,227.51,227.54,20912.0,227.538,104
2025-08-26 12:27:00-04:00,227.54,227.55,227.49,227.54,30485.0,227.519,126
2025-08-26 12:28:00-04:00,227.53,227.55,227.48,227.48,22892.0,227.512,119
2025-08-26 12:29:00-04:00,227.49,227.58,227.49,227.57,29540.0,227.541,149
2025-08-26 12:30:00-04:00,227.57,227.69,227.54,227.68,27375.0,227.623,155
2025-08-26 12:31:00-04:00,227.68,227.77,227.64,227.75,69946.0,227.714,341
2025-08-26 12:32:00-04:00,227.75,227.78,227.67,227.77,18643.0,227.739,107
2025-08-26 12:33:00-04:00,227.77,227.88,227.77,227.84,43032.0,227.828,239
2025-08-26 12:34:00-04:00,227.84,227.94,227.82,227.94,44654.0,227.884,224
2025-08-26 12:35:00-04:00,227.94,227.97,227.81,227.81,52357.0,227.905,290
2025-08-26 12:36:00-04:00,227.83,227.84,227.73,227.83,35816.0,227.767,202
2025-08-26 12:37:00-04:00,227.83,227.89,227.71,227.74,33389.0,227.794,165
2025-08-26 12:38:00-04:00,227.75,227.75,227.63,227.63,41593.0,227.696,201
2025-08-26 12:39:00-04:00,227.65,227.69,227.57,227.58,33397.0,227.634,153
2025-08-26 12:40:00-04:00,227.56,227.64,227.52,227.57,29615.0,227.581,144
2025-08-26 12:41:00-04:00,227.57,227.61,227.47,227.61,27246.0,227.555,149
2025-08-26 12:42:00-04:00,227.6,227.6,227.47,227.5,22968.0,227.523,106
2025-08-26 12:43:00-04:00,227.5,227.51,227.46,227.48,29694.0,227.482,158
2025-08-26 12:44:00-04:00,227.49,227.63,227.49,227.61,24358.0,227.554,138
2025-08-26 12:45:00-04:00,227.61,227.61,227.48,227.53,36941.0,227.555,218
2025-08-26 12:46:00-04:00,227.53,227.53,227.42,227.45,30309.0,227.477,192
2025-08-26 12:47:00-04:00,227.47,227.58,227.47,227.57,22721.0,227.535,126
2025-08-26 12:48:00-04:00,227.57,227.69,227.57,227.67,24684.0,227.642,122
2025-08-26 12:49:00-04:00,227.67,227.67,227.61,227.63,22619.0,227.631,131
2025-08-26 12:50:00-04:00,227.64,227.75,227.62,227.71,41175.0,227.692,209
2025-08-26 12:51:00-04:00,227.71,227.78,227.67,227.78,27482.0,227.73,155
2025-08-26 12:52:00-04:00,227.78,227.79,227.67,227.69,26411.0,227.728,153
2025-08-26 12:53:00-04:00,227.69,227.72,227.66,227.7,35267.0,227.695,226
2025-08-26 12:54:00-04:00,227.7,227.72,227.61,227.7,28055.0,227.673,156
2025-08-26 12:55:00-04:00,227.71,227.76,227.69,227.73,21379.0,227.719,131
2025-08-26 12:56:00-04:00,227.73,227.78,227.72,227.74,15391.0,227.754,101
2025-08-26 12:57:00-04:00,227.75,227.81,227.75,227.79,27420.0,227.787,118
2025-08-26 12:58:00-04:00,227.81,227.82,227.77,227.77,11692.0,227.793,63
2025-08-26 12:59:00-04:00,227.77,227.77,227.67,227.7,25789.0,227.706,125
2025-08-26 13:00:00-04:00,227.71,227.77,227.69,227.76,19549.0,227.718,112
2025-08-26 13:01:00-04:00,227.74,227.78,227.72,227.77,15926.0,227.743,100
2025-08-26 13:02:00-04:00,227.77,227.85,227.76,227.76,29044.0,227.805,156
2025-08-26 13:03:00-04:00,227.75,227.82,227.75,227.78,21156.0,227.781,110
2025-08-26 13:04:00-04:00,227.78,227.78,227.71,227.78,29457.0,227.751,174
2025-08-26 13:05:00-04:00,227.81,227.86,227.8,227.84,23256.0,227.837,109
2025-08-26 13:06:00-04:00,227.85,227.85,227.79,227.81,15004.0,227.828,100
2025-08-26 13:07:00-04:00,227.82,227.83,227.79,227.81,13904.0,227.813,75
2025-08-26 13:08:00-04:00,227.82,227.84,227.71,227.76,21098.0,227.771,115
2025-08-26 13:09:00-04:00,227.75,227.76,227.7,227.72,21207.0,227.732,118
2025-08-26 13:10:00-04:00,227.72,227.77,227.69,227.75,31389.0,227.719,125
2025-08-26 13:11:00-04:00,227.76,227.83,227.67,227.69,26458.0,227.773,144
2025-08-26 13:12:00-04:00,227.67,227.78,227.64,227.77,24288.0,227.71,148
2025-08-26 13:13:00-04:00,227.77,227.8,227.74,227.77,22477.0,227.77,111
2025-08-26 13:14:00-04:00,227.77,227.85,227.74,227.84,21769.0,227.776,157
2025-08-26 13:15:00-04:00,227.84,227.89,227.78,227.78,33946.0,227.846,174
2025-08-26 13:16:00-04:00,227.8,227.9,227.8,227.89,25775.0,227.843,157
2025-08-26 13:17:00-04:00,227.88,227.96,227.88,227.94,28554.0,227.918,150
2025-08-26 13:18:00-04:00,227.93,227.97,227.89,227.96,16159.0,227.928,69
2025-08-26 13:19:00-04:00,227.96,227.99,227.87,227.91,26304.0,227.937,139
2025-08-26 13:20:00-04:00,227.9,227.92,227.87,227.9,32044.0,227.899,174
2025-08-26 13:21:00-04:00,227.9,227.92,227.85,227.92,18040.0,227.886,92
2025-08-26 13:22:00-04:00,227.93,227.96,227.92,227.94,22440.0,227.937,86
2025-08-26 13:23:00-04:00,227.94,227.97,227.88,227.97,25981.0,227.931,165
2025-08-26 13:24:00-04:00,227.97,228.03,227.95,228.01,75016.0,227.999,346
2025-08-26 13:25:00-04:00,228.0,228.04,227.99,228.03,59561.0,228.024,149
2025-08-26 13:26:00-04:00,228.04,228.11,228.02,228.09,40597.0,228.067,198
2025-08-26 13:27:00-04:00,228.09,228.13,228.06,228.1,26027.0,228.098,143
2025-08-26 13:28:00-04:00,228.1,228.17,228.08,228.09,32238.0,228.116,162
2025-08-26 13:29:00-04:00,228.09,228.14,228.08,228.11,22857.0,228.111,125
2025-08-26 13:30:00-04:00,228.11,228.13,227.97,228.0,52068.0,228.055,198
2025-08-26 13:31:00-04:00,228.0,228.01,227.89,227.89,46388.0,227.928,192
2025-08-26 13:32:00-04:00,227.9,228.02,227.89,227.96,35313.0,227.952,202
2025-08-26 13:33:00-04:00,227.96,228.02,227.93,227.99,24645.0,227.98,137
2025-08-26 13:34:00-04:00,227.99,228.02,227.84,227.85,39969.0,227.939,189
2025-08-26 13:35:00-04:00,227.84,227.89,227.8,227.88,29101.0,227.83,115
2025-08-26 13:36:00-04:00,227.87,227.9,227.83,227.87,12946.0,227.867,93
2025-08-26 13:37:00-04:00,227.87,227.92,227.84,227.91,13301.0,227.884,89
2025-08-26 13:38:00-04:00,227.91,227.94,227.89,227.93,17183.0,227.916,103
2025-08-26 13:39:00-04:00,227.93,227.94,227.86,227.86,18582.0,227.9,101
2025-08-26 13:40:00-04:00,227.88,227.93,227.84,227.93,15151.0,227.865,94
2025-08-26 13:41:00-04:00,227.92,227.94,227.83,227.86,25189.0,227.882,110
2025-08-26 13:42:00-04:00,227.86,227.87,227.81,227.83,18753.0,227.834,116
2025-08-26 13:43:00-04:00,227.81,227.83,227.74,227.79,26762.0,227.79,161
2025-08-26 13:44:00-04:00,227.79,227.89,227.75,227.87,26350.0,227.806,132
2025-08-26 13:45:00-04:00,227.87,227.87,227.77,227.8,15192.0,227.805,91
2025-08-26 13:46:00-04:00,227.81,227.86,227.77,227.86,19796.0,227.812,107
2025-08-26 13:47:00-04:00,227.87,227.87,227.81,227.84,17716.0,227.832,91
2025-08-26 13:48:00-04:00,227.83,227.87,227.81,227.83,15983.0,227.84,97
2025-08-26 13:49:00-04:00,227.83,227.84,227.76,227.79,16485.0,227.785,95
2025-08-26 13:50:00-04:00,227.78,227.82,227.74,227.79,29279.0,227.779,132
2025-08-26 13:51:00-04:00,227.79,227.87,227.79,227.87,23521.0,227.843,121
2025-08-26 13:52:00-04:00,227.87,227.94,227.86,227.91,43379.0,227.908,188
2025-08-26 13:53:00-04:00,227.89,227.94,227.87,227.93,22060.0,227.906,94
2025-08-26 13:54:00-04:00,227.92,227.92,227.76,227.79,43719.0,227.836,210
2025-08-26 13:55:00-04:00,227.78,227.88,227.73,227.88,23906.0,227.798,144
2025-08-26 13:56:00-04:00,227.88,227.94,227.85,227.92,33592.0,227.892,112
2025-08-26 13:57:00-04:00,227.93,227.98,227.92,227.96,27566.0,227.96,113
2025-08-26 13:58:00-04:00,227.95,228.0,227.94,227.96,26367.0,227.967,125
2025-08-26 13:59:00-04:00,227.97,228.03,227.96,228.0,43716.0,227.997,174
2025-08-26 14:00:00-04:00,227.99,228.05,227.97,228.05,18349.0,228.003,87
2025-08-26 14:01:00-04:00,228.07,228.1,228.03,228.09,25644.0,228.072,121
2025-08-26 14:02:00-04:00,228.09,228.09,228.04,228.05,35993.0,228.064,137
2025-08-26 14:03:00-04:00,228.06,228.1,228.05,228.09,22238.0,228.072,137
2025-08-26 14:04:00-04:00,228.09,228.15,228.04,228.09,43067.0,228.099,235
2025-08-26 14:05:00-04:00,228.08,228.08,227.96,228.02,37664.0,228.032,187
2025-08-26 14:06:00-04:00,228.01,228.06,227.99,228.03,34748.0,228.029,161
2025-08-26 14:07:00-04:00,228.04,228.05,227.98,228.02,19047.0,228.014,114
2025-08-26 14:08:00-04:00,228.02,228.02,227.97,227.99,13791.0,228.003,76
2025-08-26 14:09:00-04:00,227.99,228.0,227.92,228.0,39554.0,227.954,209
2025-08-26 14:10:00-04:00,227.99,228.05,227.95,228.03,24277.0,228.0,123
2025-08-26 14:11:00-04:00,228.04,228.1,228.03,228.05,29518.0,228.075,150
2025-08-26 14:12:00-04:00,228.05,228.06,227.92,227.93,30081.0,227.965,160
2025-08-26 14:13:00-04:00,227.92,228.03,227.92,228.01,27866.0,227.969,151
2025-08-26 14:14:00-04:00,228.0,228.03,227.94,227.99,13750.0,227.983,88
2025-08-26 14:15:00-04:00,227.99,228.06,227.99,228.04,15824.0,228.03,94
2025-08-26 14:16:00-04:00,228.05,228.43,228.04,228.3,173539.0,228.286,916
2025-08-26 14:17:00-04:00,228.31,228.32,228.21,228.24,46385.0,228.272,214
2025-08-26 14:18:00-04:00,228.25,228.36,228.24,228.34,33317.0,228.297,134
2025-08-26 14:19:00-04:00,228.34,228.45,228.31,228.39,29274.0,228.392,165
2025-08-26 14:20:00-04:00,228.39,228.43,228.36,228.43,23219.0,228.395,110
2025-08-26 14:21:00-04:00,228.42,228.5,228.4,228.44,34693.0,228.451,166
2025-08-26 14:22:00-04:00,228.44,228.51,228.44,228.46,45132.0,228.485,190
2025-08-26 14:23:00-04:00,228.47,228.48,228.37,228.39,42291.0,228.412,264
2025-08-26 14:24:00-04:00,228.38,228.43,228.31,228.38,40890.0,228.389,254
2025-08-26 14:25:00-04:00,228.39,228.44,228.36,228.4,24994.0,228.405,129
2025-08-26 14:26:00-04:00,228.43,228.44,228.38,228.42,31483.0,228.411,143
2025-08-26 14:27:00-04:00,228.43,228.47,228.38,228.45,37256.0,228.429,195
2025-08-26 14:28:00-04:00,228.44,228.45,228.37,228.4,24683.0,228.406,110
2025-08-26 14:29:00-04:00,228.4,228.4,228.27,228.36,34688.0,228.337,184
2025-08-26 14:30:00-04:00,228.36,228.52,228.36,228.52,53274.0,228.468,262
2025-08-26 14:31:00-04:00,228.52,228.53,228.43,228.45,24197.0,228.495,152
2025-08-26 14:32:00-04:00,228.43,228.44,228.27,228.28,30803.0,228.345,173
2025-08-26 14:33:00-04:00,228.28,228.31,228.22,228.24,32938.0,228.269,153
2025-08-26 14:34:00-04:00,228.23,228.27,228.22,228.24,22929.0,228.244,152
2025-08-26 14:35:00-04:00,228.26,228.3,228.22,228.23,20301.0,228.263,100
2025-08-26 14:36:00-04:00,228.23,228.28,228.16,228.19,29104.0,228.209,184
2025-08-26 14:37:00-04:00,228.19,228.24,228.15,228.2,28100.0,228.206,172
2025-08-26 14:38:00-04:00,228.2,228.24,228.19,228.22,13078.0,228.207,86
2025-08-26 14:39:00-04:00,228.2,228.23,228.19,228.23,21123.0,228.215,113
2025-08-26 14:40:00-04:00,228.23,228.25,228.19,228.23,23023.0,228.214,128
2025-08-26 14:41:00-04:00,228.24,228.28,228.11,228.13,41878.0,228.21,221
2025-08-26 14:42:00-04:00,228.13,228.22,228.11,228.2,31267.0,228.171,111
2025-08-26 14:43:00-04:00,228.2,228.23,228.13,228.16,17065.0,228.169,88
2025-08-26 14:44:00-04:00,228.15,228.15,228.07,228.12,18485.0,228.109,106
2025-08-26 14:45:00-04:00,228.12,228.13,228.08,228.1,14009.0,228.104,89
2025-08-26 14:46:00-04:00,228.07,228.14,228.07,228.12,15391.0,228.105,103
2025-08-26 14:47:00-04:00,228.1,228.13,228.06,228.07,17139.0,228.083,86
2025-08-26 14:48:00-04:00,228.07,228.09,228.02,228.06,27860.0,228.051,152
2025-08-26 14:49:00-04:00,228.04,228.1,228.03,228.05,27358.0,228.061,143
2025-08-26 14:50:00-04:00,228.04,228.07,227.96,227.97,46133.0,228.008,201
2025-08-26 14:51:00-04:00,227.98,228.01,227.93,227.96,35497.0,227.972,167
2025-08-26 14:52:00-04:00,227.95,227.98,227.9,227.97,36782.0,227.935,200
2025-08-26 14:53:00-04:00,227.96,227.98,227.92,227.94,21923.0,227.95,113
2025-08-26 14:54:00-04:00,227.94,227.98,227.92,227.95,32824.0,227.949,182
2025-08-26 14:55:00-04:00,227.95,228.06,227.94,228.03,33251.0,228.01,178
2025-08-26 14:56:00-04:00,228.03,228.06,228.0,228.03,26153.0,228.029,147
2025-08-26 14:57:00-04:00,228.02,228.03,227.96,227.98,14024.0,227.988,89
2025-08-26 14:58:00-04:00,227.99,228.06,227.95,228.0,31935.0,227.999,148
2025-08-26 14:59:00-04:00,228.01,228.09,227.96,227.97,42700.0,228.012,297
2025-08-26 15:00:00-04:00,227.98,227.99,227.91,227.92,28663.0,227.941,206
2025-08-26 15:01:00-04:00,227.92,227.93,227.87,227.89,31325.0,227.905,165
2025-08-26 15:02:00-04:00,227.88,227.92,227.81,227.91,39942.0,227.874,179
2025-08-26 15:03:00-04:00,227.9,227.9,227.82,227.83,24676.0,227.866,123
2025-08-26 15:04:00-04:00,227.83,227.89,227.82,227.86,17535.0,227.855,94
2025-08-26 15:05:00-04:00,227.86,227.86,227.8,227.82,29410.0,227.829,129
2025-08-26 15:06:00-04:00,227.83,227.87,227.82,227.86,23544.0,227.845,120
2025-08-26 15:07:00-04:00,227.85,227.86,227.77,227.8,33904.0,227.81,184
2025-08-26 15:08:00-04:00,227.81,227.82,227.78,227.81,16379.0,227.8,101
2025-08-26 15:09:00-04:00,227.81,227.85,227.8,227.84,24228.0,227.828,140
2025-08-26 15:10:00-04:00,227.84,228.02,227.83,228.0,48185.0,227.946,218
2025-08-26 15:11:00-04:00,228.01,228.05,228.0,228.01,37274.0,228.02,187
2025-08-26 15:12:00-04:00,228.01,228.1,228.0,228.07,32904.0,228.038,187
2025-08-26 15:13:00-04:00,228.07,228.12,228.07,228.12,30571.0,228.093,147
2025-08-26 15:14:00-04:00,228.12,228.23,228.11,228.23,33934.0,228.178,176
2025-08-26 15:15:00-04:00,228.22,228.27,228.19,228.21,50704.0,228.229,256
2025-08-26 15:16:00-04:00,228.22,228.27,228.14,228.18,40141.0,228.202,178
2025-08-26 15:17:00-04:00,228.19,228.26,228.17,228.21,20852.0,228.223,121
2025-08-26 15:18:00-04:00,228.21,228.25,228.18,228.19,23305.0,228.213,107
2025-08-26 15:19:00-04:00,228.19,228.27,228.19,228.24,19538.0,228.225,120
